id,campaign_result,age,occupation,marriage,academic_background,debt_default,credit,house_loan,personal_loan,duration_time,contact_count,previous_campaign
3195,0,38,3,3,3,0,282000,0,0,234,0,9
3196,0,23,2,1,9,0,37680,0,0,666,0,9
3197,0,43,2,2,2,0,365880,0,0,383,0,9
3198,1,58,3,2,2,0,-45840,0,0,644,0,9
3199,1,43,7,2,2,0,-28320,1,0,745,0,9
3200,1,44,5,1,9,0,38760,0,0,332,2,2
3201,0,41,1,2,2,0,40560,1,0,121,0,9
3202,1,31,11,2,3,0,20160,0,0,193,0,9
3203,0,51,7,1,1,0,299880,1,0,98,0,9
3204,0,23,7,2,2,0,1680,1,1,19,1,2
3205,0,34,4,2,1,0,-38280,1,1,134,0,9
3206,0,27,2,2,2,0,96720,1,0,304,21,2
3207,0,27,5,1,2,0,45120,1,1,273,0,9
3208,0,33,8,1,3,0,102000,0,0,324,0,9
3209,0,49,1,2,2,0,25080,0,0,26,0,9
3210,0,31,5,2,3,0,622920,0,0,187,0,9
3211,0,35,2,3,2,0,36960,0,0,77,0,9
3212,0,35,2,1,2,0,21960,0,0,516,2,2
3213,0,30,7,1,2,0,0,1,0,161,0,9
3214,0,58,5,2,1,0,149880,0,0,187,0,9
3215,0,49,10,2,3,0,6000,1,1,149,0,9
3216,0,53,2,3,2,0,53640,1,1,108,0,9
3217,1,39,8,1,2,0,-13680,1,0,372,0,9
3218,1,52,3,2,3,0,23160,0,0,381,1,2
3219,0,35,4,2,2,0,556200,1,0,148,0,9
3220,0,49,4,2,2,0,94440,1,0,280,0,9
3221,0,48,3,1,2,0,34800,1,0,257,0,9
3222,1,45,4,2,2,0,137280,1,0,676,0,9
3223,0,50,7,2,2,0,136080,0,0,53,0,9
3224,0,44,4,3,2,0,69480,1,0,198,0,9
3225,0,34,4,2,1,0,335760,1,0,297,0,9
3226,0,36,1,2,2,0,27720,1,1,136,0,9
3227,0,30,4,2,1,0,132120,1,1,779,1,2
3228,0,46,4,3,1,0,333000,0,1,188,0,9
3229,0,27,7,2,2,0,-144240,1,0,749,0,9
3230,0,34,1,3,2,0,17400,0,0,183,0,9
3231,0,40,3,2,3,0,146040,1,1,155,0,9
3232,0,26,3,1,3,0,326640,0,0,206,0,9
3233,0,41,4,2,2,0,139800,0,0,69,0,9
3234,0,57,3,3,9,0,0,0,0,102,0,9
3235,0,36,4,1,2,0,40800,0,1,559,0,9
3236,0,49,10,2,1,0,604560,1,0,108,0,9
3237,1,19,6,1,2,0,39480,0,0,252,0,9
3238,0,43,4,2,1,0,927240,1,0,302,0,9
3239,0,37,4,2,2,0,60480,1,0,87,2,2
3240,1,70,12,2,1,0,784560,0,0,394,0,9
3241,0,33,4,2,2,0,147960,1,0,141,0,9
3242,0,57,12,3,2,0,-39720,1,0,531,0,9
3243,0,32,4,2,2,0,35760,1,0,163,7,2
3244,0,26,8,1,2,0,46440,0,0,506,0,9
3245,0,41,2,3,3,0,2886600,0,1,132,0,9
3246,1,46,4,2,2,0,137280,1,0,376,3,3
3247,0,35,8,2,2,0,65640,1,0,527,0,9
3248,0,42,10,2,1,0,120,1,0,59,0,9
3249,0,45,3,2,3,0,62760,1,0,849,0,9
3250,0,49,1,3,2,0,60240,1,0,104,0,9
3251,0,33,2,1,2,0,76920,1,1,242,0,9
3252,0,50,12,2,3,0,480,1,1,67,0,9
3253,1,44,3,2,3,0,50760,0,0,2330,0,9
3254,0,28,1,2,2,0,-47160,1,1,247,2,2
3255,0,41,1,1,2,0,105840,1,1,145,0,9
3256,0,32,6,1,2,0,700320,0,0,281,2,2
3257,0,37,4,2,1,0,47640,1,0,13,0,9
3258,0,42,4,2,2,0,-90600,1,1,312,0,9
3259,0,43,4,3,1,0,151200,0,1,17,0,9
3260,0,26,4,1,2,0,22560,1,1,46,0,9
3261,0,55,2,2,3,0,0,0,0,501,0,9
3262,0,44,2,2,2,0,255120,0,1,166,0,9
3263,1,33,4,1,3,0,84000,0,0,169,2,1
3264,1,45,11,3,3,0,115560,1,0,528,0,9
3265,0,52,12,2,2,0,0,0,0,351,0,9
3266,0,48,2,2,2,0,91080,1,0,84,0,9
3267,0,60,2,2,2,0,71280,0,0,190,0,9
3268,0,38,7,3,2,0,85200,1,0,1880,0,9
3269,0,56,2,2,2,0,70680,1,0,208,3,1
3270,1,20,6,1,9,0,90600,0,0,284,0,9
3271,0,56,5,3,1,0,3480,0,0,52,1,2
3272,0,33,3,1,3,0,529080,0,0,92,0,9
3273,0,27,4,1,2,0,125880,0,0,389,0,9
3274,0,27,3,1,3,0,334320,0,0,270,3,1
3275,0,44,2,2,2,0,945120,1,0,212,2,2
3276,1,34,1,2,2,0,0,1,0,97,1,2
3277,0,29,1,1,2,0,134040,1,0,77,0,9
3278,0,31,7,2,2,0,40560,1,0,155,0,9
3279,0,38,7,2,2,0,0,0,1,1473,0,9
3280,0,54,7,3,9,0,261240,0,0,134,0,9
3281,0,35,1,2,1,0,-27480,1,0,176,0,9
3282,0,45,3,3,3,0,6480,0,1,34,0,9
3283,0,43,4,2,1,0,30600,1,0,180,0,9
3284,0,33,4,2,1,0,20400,1,1,113,4,3
3285,0,39,4,2,1,0,31680,1,1,32,0,9
3286,1,44,4,2,2,0,203640,1,0,150,0,9
3287,0,43,3,1,3,0,195240,0,0,105,0,9
3288,0,55,12,2,1,0,18000,0,0,124,0,9
3289,0,34,5,3,3,0,40560,1,0,162,0,9
3290,0,41,1,2,2,0,21120,0,0,196,0,9
3291,0,39,1,2,2,0,189240,1,0,282,0,9
3292,0,48,2,1,2,0,56280,0,1,313,0,9
3293,0,55,12,2,1,0,0,1,1,201,0,9
3294,0,34,4,1,2,1,-13800,1,0,360,0,9
3295,0,55,7,2,2,0,138000,0,1,218,0,9
3296,0,35,4,1,2,0,964800,1,0,173,0,9
3297,0,55,2,2,9,0,68880,1,0,243,0,9
3298,0,39,4,2,1,0,1036440,1,0,78,1,2
3299,0,29,10,2,1,0,840,0,1,240,0,9
3300,0,37,7,2,1,1,-57960,1,1,222,3,2
3301,0,46,7,2,2,0,-1320,1,0,74,0,9
3302,0,36,4,1,1,0,13080,1,0,200,2,2
3303,0,36,5,2,2,0,79200,1,1,430,0,9
3304,0,33,4,1,2,0,19680,1,0,461,0,9
3305,0,56,2,1,2,0,90120,1,0,43,5,2
3306,0,35,2,2,2,0,26640,1,0,165,7,2
3307,0,41,4,2,2,0,32520,1,0,148,2,2
3308,0,53,10,2,3,0,282360,1,0,471,0,9
3309,1,29,2,1,3,0,73800,1,0,373,0,9
3310,0,40,7,3,1,0,480,1,0,171,0,9
3311,0,33,4,2,3,0,175800,0,0,98,0,9
3312,0,43,10,2,1,0,2160,1,1,192,0,9
3313,0,54,3,2,3,0,174120,0,0,308,0,9
3314,0,36,3,2,3,0,-65640,1,0,267,2,2
3315,0,76,12,2,2,0,29040,0,0,994,0,9
3316,0,48,1,3,9,0,-8400,0,0,243,0,9
3317,1,50,1,2,2,0,321360,0,0,1011,0,9
3318,1,54,3,3,3,0,-53880,1,0,691,0,9
3319,0,35,7,3,2,0,65160,1,0,624,0,9
3320,0,28,1,1,3,0,44760,1,0,78,4,3
3321,0,36,7,2,2,0,0,1,0,346,1,2
3322,0,42,2,1,2,0,7200,1,1,183,1,3
3323,0,34,1,3,2,0,257280,1,0,157,0,9
3324,0,31,2,2,3,0,-60240,1,1,523,0,9
3325,0,36,7,2,3,0,67440,0,0,90,0,9
3326,0,36,4,1,2,0,76920,1,0,735,0,9
3327,0,32,3,1,3,0,71640,0,1,869,0,9
3328,0,52,3,2,3,0,83760,1,0,213,0,9
3329,0,35,2,2,2,0,67320,1,0,95,0,9
3330,0,35,3,2,3,0,21840,0,0,27,0,9
3331,0,35,2,1,2,0,-18960,0,0,349,0,9
3332,0,35,2,2,2,0,131040,0,0,132,1,2
3333,0,41,3,2,3,0,321120,0,0,210,0,9
3334,0,31,4,2,9,0,11040,1,0,98,0,9
3335,0,42,1,1,3,0,56760,1,0,494,0,9
3336,0,39,7,2,2,0,231600,1,0,92,0,9
3337,0,32,4,1,1,0,42480,0,0,284,0,9
3338,0,33,2,2,3,0,67800,1,0,77,0,9
3339,0,26,1,1,2,0,57960,1,0,305,0,9
3340,1,34,7,1,2,0,63360,1,0,121,5,3
3341,0,38,2,1,3,0,8280,1,0,253,0,9
3342,0,47,2,2,2,0,33000,0,0,447,0,9
3343,0,33,4,1,2,0,39360,1,0,142,0,9
3344,0,38,1,2,3,0,527880,1,0,638,0,9
3345,0,31,11,1,3,0,403320,0,0,457,0,9
3346,0,28,2,1,2,0,360,0,0,40,6,2
3347,0,53,3,2,3,0,78240,0,0,91,0,9
3348,0,28,3,2,3,0,2040,1,0,16,0,9
3349,0,53,4,3,1,0,-120,1,0,138,1,3
3350,0,37,2,2,2,0,634440,1,1,209,0,9
3351,0,39,3,2,3,0,983400,0,0,121,0,9
3352,0,55,2,2,3,0,30600,0,0,114,0,9
3353,0,54,3,1,3,0,0,0,0,133,0,9
3354,0,47,11,2,2,0,134520,0,0,454,0,9
3355,0,41,10,2,2,0,9720,1,0,193,0,9
3356,0,52,1,2,2,0,117480,1,0,156,1,3
3357,0,30,3,1,3,0,62400,1,0,157,0,9
3358,0,35,6,1,9,0,35760,1,0,611,0,9
3359,0,51,10,2,1,0,368760,0,0,410,0,9
3360,0,53,3,3,3,0,-22440,1,0,27,0,9
3361,0,40,7,1,2,0,615480,1,1,222,0,9
3362,0,41,3,2,3,0,3600,0,0,171,0,9
3363,0,48,7,2,2,0,289080,1,0,533,0,9
3364,0,44,8,2,2,0,0,0,0,398,4,2
3365,0,25,4,1,1,0,-34680,1,0,56,0,9
3366,0,42,1,2,2,0,318720,1,0,238,0,9
3367,0,45,4,2,9,0,-8640,1,0,306,0,9
3368,0,35,11,2,3,0,60720,0,0,144,0,9
3369,0,31,3,2,3,0,993480,0,0,533,0,9
3370,0,45,4,2,1,0,36000,1,0,203,3,2
3371,0,34,4,2,2,0,35760,1,0,182,0,9
3372,0,29,1,1,2,0,65160,1,1,166,5,3
3373,0,40,1,2,2,0,121320,1,0,145,0,9
3374,0,31,5,1,2,0,19080,1,0,66,1,2
3375,0,38,11,2,2,0,102480,1,1,112,0,9
3376,0,24,4,1,2,0,-47760,1,0,14,4,3
3377,0,56,3,3,3,0,6600,0,1,154,0,9
3378,0,36,2,3,2,0,79680,1,1,266,0,9
3379,1,32,3,1,3,0,86160,1,0,95,0,9
3380,0,29,2,2,2,0,53280,1,0,130,0,9
3381,0,45,3,1,3,0,130560,0,0,132,0,9
3382,0,28,8,2,2,0,82440,0,0,113,2,3
3383,0,32,3,1,3,0,41640,1,0,213,6,2
3384,0,38,1,2,2,0,133920,1,1,406,0,9
3385,0,42,2,2,2,0,-13560,1,1,32,0,9
3386,0,34,4,1,1,0,-21000,1,0,40,0,9
3387,0,31,8,1,3,0,45720,1,0,42,0,9
3388,0,49,1,2,2,0,0,0,0,159,0,9
3389,0,56,2,2,2,0,93360,0,0,659,0,9
3390,0,48,2,2,2,0,16920,1,1,424,0,9
3391,0,37,3,2,3,0,87240,0,0,176,0,9
3392,0,34,2,1,2,0,0,0,0,185,0,9
3393,0,44,1,2,2,0,28560,1,1,306,0,9
3394,0,25,11,1,3,0,111720,1,0,263,4,2
3395,1,34,2,2,3,0,15240,0,0,117,0,9
3396,0,38,4,1,1,0,2400,1,0,81,0,9
3397,0,20,6,1,3,0,331680,1,0,139,0,9
3398,0,50,2,2,1,0,105960,1,0,170,0,9
3399,1,60,12,2,3,0,101520,0,0,1346,0,9
3400,0,23,7,2,2,0,265320,1,0,210,0,9
3401,0,47,2,2,9,0,90120,1,0,99,0,9
3402,0,41,1,2,2,0,436080,1,0,216,0,9
3403,0,58,2,2,2,0,175560,1,0,110,0,9
3404,0,33,2,2,2,0,221280,1,1,380,0,9
3405,0,30,1,1,3,0,600,0,1,58,0,9
3406,1,58,3,2,3,0,56760,0,0,1109,1,1
3407,0,55,3,2,3,0,8760,1,0,142,0,9
3408,0,33,7,2,2,0,101640,1,0,127,0,9
3409,0,59,3,1,2,0,21720,1,0,485,0,9
3410,0,57,3,2,3,0,40440,0,0,59,0,9
3411,0,37,4,2,2,0,518520,0,0,421,1,1
3412,0,44,10,2,1,0,282120,0,0,250,0,9
3413,0,31,1,1,2,0,26760,1,0,508,11,1
3414,0,51,4,2,1,0,67800,1,1,157,3,2
3415,0,35,3,2,3,0,960,1,0,55,0,9
3416,0,55,2,2,2,0,68400,0,0,94,0,9
3417,0,81,12,3,9,0,1106880,0,0,235,0,9
3418,0,35,4,2,2,0,72360,1,0,474,0,9
3419,0,35,7,2,1,0,1680,0,1,151,0,9
3420,0,41,4,2,2,1,-90000,1,1,251,0,9
3421,0,36,3,2,2,0,208320,1,0,63,0,9
3422,0,43,3,1,3,0,216720,1,0,161,0,9
3423,0,44,1,2,3,0,778200,0,0,85,0,9
3424,0,57,4,2,9,0,383520,0,0,161,0,9
3425,0,33,3,2,3,0,15960,1,0,308,0,9
3426,0,50,9,2,9,0,183960,0,0,157,0,9
3427,0,47,4,2,2,0,137160,1,0,79,0,9
3428,1,36,1,1,3,0,119280,0,0,195,5,2
3429,0,33,3,3,3,0,666000,1,0,124,4,2
3430,0,40,4,1,2,0,48720,0,0,205,0,9
3431,0,46,4,2,9,0,960,0,0,79,0,9
3432,0,41,2,3,2,0,10560,0,0,88,0,9
3433,0,28,7,1,2,0,286200,1,0,119,0,9
3434,0,37,11,2,1,0,8040,0,0,138,0,9
3435,0,34,1,1,3,0,129240,0,0,218,5,3
3436,1,73,12,2,3,0,53760,0,0,136,0,9
3437,1,31,4,2,2,0,0,1,0,97,1,3
3438,0,34,1,2,3,0,94560,1,0,269,0,9
3439,0,49,3,3,3,0,2487240,0,0,285,2,2
3440,0,36,5,2,3,0,140280,1,0,168,0,9
3441,0,44,7,2,2,0,76080,1,0,226,0,9
3442,0,36,8,1,3,0,64320,0,0,520,0,9
3443,0,22,10,1,2,0,78000,1,0,181,0,9
3444,0,56,1,2,2,0,83880,0,0,54,0,9
3445,0,41,3,1,3,0,164760,0,0,81,0,9
3446,0,43,3,2,3,0,151680,1,0,102,0,9
3447,0,26,2,2,3,0,-58560,1,0,320,0,9
3448,1,57,12,2,3,0,152280,0,0,1120,0,9
3449,0,31,2,1,3,0,329280,1,0,309,0,9
3450,0,32,2,1,2,0,34080,0,0,161,0,9
3451,0,50,4,2,1,0,63960,0,0,212,0,9
3452,0,37,4,2,2,0,-61200,1,0,461,0,9
3453,0,52,1,2,2,0,47400,1,0,391,0,9
3454,0,44,4,2,1,0,48120,1,0,41,0,9
3455,0,55,11,2,1,0,39000,0,0,439,0,9
3456,0,32,2,1,2,0,0,0,0,92,0,9
3457,0,34,2,1,2,0,177240,1,0,233,0,9
3458,0,24,4,1,2,0,45960,0,0,101,0,9
3459,0,40,11,2,3,0,42600,1,0,1390,0,9
3460,0,42,5,2,3,0,27960,0,0,446,0,9
3461,0,44,3,3,3,0,-10800,1,0,472,0,9
3462,0,50,1,3,2,0,66720,1,0,305,0,9
3463,0,58,3,3,3,0,6000,1,0,109,0,9
3464,0,31,7,1,3,0,123000,0,0,93,3,2
3465,0,48,3,3,3,0,179040,1,0,249,0,9
3466,0,34,1,2,2,0,2280,1,1,98,0,9
3467,0,49,10,2,2,0,21960,0,0,206,0,9
3468,0,34,2,2,2,0,16080,1,0,159,0,9
3469,0,47,4,2,1,0,19080,1,0,771,0,9
3470,1,66,12,2,2,0,24360,0,0,376,0,9
3471,0,30,6,1,3,0,83880,0,0,396,0,9
3472,0,54,3,2,1,0,105480,1,0,191,0,9
3473,0,36,1,1,3,0,458280,0,0,398,0,9
3474,0,42,2,1,9,0,41280,1,0,26,0,9
3475,0,42,1,3,2,0,0,1,1,185,0,9
3476,1,42,3,2,3,0,44640,1,0,654,0,9
3477,0,35,3,1,3,0,226920,1,0,188,5,2
3478,0,60,10,2,1,0,21840,0,0,141,10,2
3479,0,25,6,1,2,0,214800,0,0,224,3,2
3480,0,35,2,2,2,0,17880,1,0,99,2,2
3481,0,41,4,1,2,0,129600,1,1,192,0,9
3482,0,57,12,2,3,0,123480,0,1,203,0,9
3483,0,37,7,1,2,0,61200,1,0,322,0,9
3484,0,60,11,2,2,0,2160,1,1,399,1,3
3485,0,46,3,2,3,0,-32040,0,0,249,0,9
3486,0,49,2,2,2,0,719520,0,0,345,0,9
3487,0,48,3,2,3,0,419280,0,0,145,1,3
3488,0,58,10,2,1,0,152880,0,0,35,0,9
3489,0,46,2,2,1,0,-20520,1,0,135,0,9
3490,0,31,4,1,2,0,0,1,0,273,0,9
3491,0,25,9,1,9,0,39480,1,0,158,0,9
3492,0,31,2,2,2,0,0,1,1,114,0,9
3493,0,59,3,1,2,0,80520,1,1,157,0,9
3494,0,26,4,2,2,0,15240,1,1,165,0,9
3495,0,44,4,2,2,0,508320,1,0,378,0,9
3496,0,57,2,3,2,0,19680,0,0,139,0,9
3497,0,57,8,3,2,0,331440,0,0,100,0,9
3498,0,39,4,2,1,0,23040,0,0,433,0,9
3499,0,45,1,1,2,0,-41040,0,1,158,0,9
3500,0,47,10,2,1,0,21960,0,0,144,0,9
3501,1,59,12,2,1,0,408000,1,0,515,0,9
3502,0,34,2,1,3,0,320520,0,0,119,0,9
3503,0,52,3,2,3,0,32520,1,0,99,0,9
3504,1,77,12,2,1,0,310800,0,0,212,12,2
3505,0,27,4,2,2,0,120,1,0,259,0,9
3506,0,49,7,2,9,0,179880,1,0,87,0,9
3507,0,32,4,2,2,0,-39000,1,1,171,0,9
3508,0,35,4,2,2,0,76200,1,0,265,0,9
3509,0,62,12,2,1,0,0,0,0,280,0,9
3510,0,41,4,1,2,0,11760,0,1,180,6,2
3511,0,53,5,2,9,0,3360,0,0,117,0,9
3512,0,29,4,2,2,0,7680,1,0,444,3,2
3513,0,50,4,3,1,0,17880,1,0,74,0,9
3514,0,44,10,2,1,0,0,0,0,21,0,9
3515,0,64,12,2,3,0,256680,0,0,632,0,9
3516,0,35,3,2,3,0,277920,0,0,8,0,9
3517,0,43,2,2,3,0,215520,0,0,352,0,9
3518,0,41,10,2,2,0,36480,0,0,132,0,9
3519,0,35,4,1,2,0,58440,1,0,117,0,9
3520,0,47,3,2,3,0,350280,1,0,153,0,9
3521,0,38,4,1,1,0,189960,1,0,386,0,9
3522,0,40,4,2,1,0,11760,1,0,193,0,9
3523,0,44,4,2,1,0,296400,0,0,19,0,9
3524,0,38,11,2,3,0,123480,0,0,42,0,9
3525,0,36,4,2,2,0,291120,1,0,308,0,9
3526,0,47,11,2,2,0,393480,0,0,189,0,9
3527,0,54,7,2,2,0,46320,1,0,155,0,9
3528,0,32,7,2,2,0,309360,0,0,86,0,9
3529,0,36,4,2,2,0,88800,1,0,171,0,9
3530,0,28,4,2,2,0,720,1,0,254,0,9
3531,0,33,2,1,3,0,0,0,0,56,0,9
3532,0,33,1,1,3,0,23160,0,0,132,0,9
3533,0,38,2,2,2,0,127560,1,0,51,2,2
3534,0,48,4,2,2,0,-24240,1,1,225,0,9
3535,0,58,7,2,2,0,668040,0,0,1869,0,9
3536,0,36,3,2,3,0,337560,1,0,88,0,9
3537,0,31,2,1,2,0,40200,1,0,87,0,9
3538,0,28,3,2,3,0,30000,1,0,475,0,9
3539,0,47,1,2,2,0,143400,0,0,451,0,9
3540,0,28,7,1,2,0,359040,1,0,337,0,9
3541,0,56,7,2,2,0,77040,1,0,16,3,3
3542,0,35,4,1,1,0,-75720,1,0,124,0,9
3543,0,34,2,3,2,0,0,1,1,110,2,3
3544,0,35,7,2,2,0,60600,1,1,371,0,9
3545,0,48,4,2,2,0,107160,0,0,62,0,9
3546,0,44,3,2,3,0,174120,1,0,80,15,2
3547,0,29,4,1,2,0,93960,1,0,166,0,9
3548,0,41,3,2,3,0,63120,1,0,229,4,2
3549,0,44,7,2,2,0,292680,1,0,133,0,9
3550,1,71,12,2,3,0,1706400,1,0,397,0,9
3551,0,31,4,1,2,0,5040,0,0,473,2,3
3552,0,40,4,2,2,0,105120,0,0,208,0,9
3553,0,60,4,2,1,0,387600,0,0,281,0,9
3554,1,47,2,2,2,0,40200,0,0,417,1,1
3555,0,34,3,2,3,0,43440,1,0,38,0,9
3556,0,26,1,1,2,0,15000,0,0,92,6,3
3557,0,30,2,3,2,0,288360,0,0,132,0,9
3558,0,32,3,2,3,0,15360,1,0,320,0,9
3559,0,41,2,2,2,0,55080,1,0,102,0,9
3560,0,52,4,2,2,0,831960,0,0,273,0,9
3561,0,36,4,1,2,0,0,0,0,238,0,9
3562,0,36,2,3,3,0,140880,1,0,192,0,9
3563,0,26,1,1,2,0,202800,0,1,408,0,9
3564,0,56,9,2,9,0,1810560,0,0,179,0,9
3565,0,48,11,2,2,0,569520,1,0,32,0,9
3566,0,34,2,2,2,0,5520,1,1,412,0,9
3567,0,30,7,1,2,0,39120,1,0,197,0,9
3568,0,45,11,2,3,0,40080,0,0,87,0,9
3569,1,32,3,2,3,0,72840,1,0,1060,0,9
3570,0,42,1,3,2,0,30720,0,0,322,1,2
3571,0,27,6,1,2,0,9720,1,0,238,0,9
3572,0,50,12,2,2,0,125640,0,0,98,0,9
3573,0,30,2,1,2,0,126240,0,0,147,0,9
3574,0,31,1,2,2,0,0,1,1,144,0,9
3575,0,62,3,2,3,0,0,0,0,113,3,2
3576,1,35,3,2,3,0,4320,0,1,1656,0,9
3577,0,41,5,2,3,0,127800,1,1,553,0,9
3578,0,31,4,2,2,0,103680,1,1,127,0,9
3579,0,44,4,2,2,0,157320,1,0,184,1,2
3580,0,26,4,2,2,0,66840,1,1,282,0,9
3581,0,59,12,3,3,0,67080,1,0,168,0,9
3582,0,60,4,2,1,0,84360,0,0,24,0,9
3583,0,23,7,2,2,0,0,1,1,90,0,9
3584,1,38,3,2,3,0,143880,0,0,178,1,1
3585,0,57,11,2,2,0,7800,0,1,171,0,9
3586,0,47,1,2,2,0,48840,1,0,67,0,9
3587,0,37,3,2,3,0,26760,0,0,24,0,9
3588,0,55,4,2,1,0,176400,0,0,85,0,9
3589,0,47,2,2,2,0,269520,1,0,330,0,9
3590,0,39,2,2,2,0,-13440,0,1,187,0,9
3591,1,30,3,1,3,0,45120,1,0,710,0,9
3592,0,26,4,2,1,0,613920,1,0,246,0,9
3593,0,53,7,2,9,0,241080,0,0,250,0,9
3594,0,48,4,2,1,0,278520,0,0,218,0,9
3595,0,57,3,2,3,0,13560,0,0,191,0,9
3596,0,32,3,1,3,0,97560,0,0,114,0,9
3597,0,30,2,1,2,0,7440,1,0,678,1,3
3598,0,41,4,2,2,0,62760,1,0,232,0,9
3599,0,42,7,2,2,0,15360,0,0,148,0,9
3600,0,37,2,1,3,0,199320,0,0,199,0,9
3601,1,28,11,1,3,0,189480,0,0,163,3,2
3602,0,57,3,3,2,0,435000,1,0,747,0,9
3603,0,37,1,2,2,0,115200,0,0,50,0,9
3604,0,47,2,2,2,0,0,0,0,74,0,9
3605,1,48,4,2,2,0,207600,1,0,489,2,2
3606,0,53,2,2,1,0,0,0,0,96,0,9
3607,0,37,3,2,3,0,131280,1,0,101,0,9
3608,0,54,12,3,3,0,41880,1,0,176,1,2
3609,0,37,8,1,2,0,5040,0,0,99,0,9
3610,0,39,8,2,3,0,132960,1,0,191,0,9
3611,0,46,7,3,2,0,42000,1,0,230,0,9
3612,0,55,11,2,3,0,217200,1,0,296,0,9
3613,0,23,4,2,2,0,-35400,1,0,411,2,2
3614,0,34,3,1,3,0,142800,0,0,18,0,9
3615,0,47,4,2,1,0,0,1,0,30,0,9
3616,0,37,7,2,2,1,-114480,1,0,111,0,9
3617,0,56,4,2,2,0,192240,1,0,427,0,9
3618,0,47,3,2,1,0,134640,1,0,222,0,9
3619,0,56,2,3,2,0,0,1,0,139,4,2
3620,0,48,3,3,3,0,717360,0,0,58,0,9
3621,0,49,4,2,2,0,27960,1,0,179,0,9
3622,0,32,8,2,2,0,0,0,0,303,0,9
3623,0,30,3,1,3,0,6600,0,0,132,0,9
3624,0,28,4,2,1,0,80880,1,0,921,0,9
3625,0,39,5,2,2,0,69600,1,0,323,0,9
3626,0,35,3,1,3,0,196200,0,0,90,0,9
3627,0,43,2,1,2,0,0,1,0,37,0,9
3628,1,43,1,1,2,0,87960,1,0,126,4,1
3629,0,44,2,2,2,0,612240,0,0,205,0,9
3630,1,65,12,2,1,0,120480,0,0,371,0,9
3631,0,54,4,2,1,0,25080,0,1,206,0,9
3632,1,53,1,1,2,0,347040,0,0,527,0,9
3633,0,56,4,3,9,0,163560,0,0,54,0,9
3634,0,45,7,2,1,0,7200,0,0,349,0,9
3635,0,41,2,2,3,0,63840,1,0,414,1,2
3636,1,43,3,3,3,0,284040,0,0,114,2,3
3637,0,31,3,1,3,0,310800,0,0,103,2,3
3638,0,38,1,2,2,0,365640,1,0,285,0,9
3639,0,41,10,2,1,0,394920,1,0,125,0,9
3640,0,31,7,2,2,0,47400,0,0,196,3,2
3641,0,30,3,1,3,0,608880,1,0,153,0,9
3642,0,55,2,1,3,0,11040,1,0,118,0,9
3643,1,35,4,1,2,0,595560,1,0,456,1,2
3644,0,33,1,2,2,0,129240,1,0,432,3,3
3645,0,59,8,2,2,0,67320,0,0,323,0,9
3646,0,34,4,3,2,0,0,0,1,339,0,9
3647,0,39,8,2,2,0,0,1,0,73,0,9
3648,0,23,1,1,3,0,0,0,0,168,0,9
3649,0,51,2,2,2,0,240,1,1,71,3,2
3650,0,49,7,2,2,0,21600,1,1,392,0,9
3651,0,43,8,2,2,0,26760,0,0,200,0,9
3652,0,59,4,2,2,0,-19440,1,1,122,0,9
3653,0,47,3,3,3,0,16800,0,1,148,0,9
3654,0,35,4,1,2,0,65520,1,0,161,0,9
3655,0,36,5,2,3,0,11880,1,1,393,0,9
3656,0,33,7,1,1,0,11040,1,0,63,0,9
3657,0,42,1,1,2,0,-101640,1,0,137,0,9
3658,1,45,3,3,2,0,77280,1,0,633,0,9
3659,0,34,3,1,3,0,0,0,0,183,0,9
3660,0,39,2,2,3,0,95280,0,0,182,0,9
3661,0,56,4,2,2,0,57000,1,1,110,0,9
3662,0,53,4,2,2,0,132360,1,1,101,4,2
3663,0,32,7,2,2,0,53040,1,0,207,0,9
3664,0,53,4,2,1,0,6360,1,0,208,1,2
3665,0,54,11,2,3,0,65040,0,0,48,0,9
3666,1,33,3,2,3,0,311880,0,0,1373,0,9
3667,0,34,11,2,3,0,185400,1,0,895,2,2
3668,0,40,2,2,2,0,44640,1,0,100,0,9
3669,0,46,4,2,1,0,8040,0,0,9,0,9
3670,0,48,3,3,3,0,168120,1,0,72,0,9
3671,0,40,2,1,2,1,5400,0,1,261,23,3
3672,0,38,1,2,9,0,3360,0,0,725,0,9
3673,0,50,3,2,3,0,112560,0,0,148,1,1
3674,0,56,9,3,9,0,258240,0,0,67,0,9
3675,0,32,4,1,2,0,0,0,0,271,0,9
3676,0,42,3,2,3,0,35760,0,0,137,10,2
3677,0,29,7,2,2,0,171840,0,0,728,0,9
3678,0,29,2,1,3,0,48600,1,0,65,0,9
3679,0,41,7,2,2,0,173400,0,0,104,0,9
3680,0,37,3,2,3,0,601920,0,0,119,0,9
3681,0,57,3,3,3,0,6240,1,0,40,8,3
3682,0,34,2,2,3,0,2760,0,0,289,0,9
3683,0,37,2,1,3,0,105120,1,0,213,0,9
3684,0,48,2,3,3,0,9960,0,1,243,0,9
3685,0,32,2,2,2,0,-25560,1,0,310,0,9
3686,0,24,4,1,1,0,123960,1,0,283,0,9
3687,0,57,1,2,9,0,2040,0,0,54,0,9
3688,0,34,8,2,2,0,0,1,0,172,0,9
3689,0,46,2,2,2,0,-26400,1,0,203,0,9
3690,0,30,3,1,3,0,87120,1,0,39,3,2
3691,0,34,2,1,2,0,19320,0,1,61,0,9
